sno,state,type,city,address,search_hit,match_source,top_result_title,top_result_link
500,Haryana,Dispensary,Ambala,"ESI Dispensary, Ambala Cantt, Private building, 131, Ajit Nagar, Mahesh Nagar Ambala Cantt",False,,,
501,Haryana,Dispensary,Ambala,"ESI Dispensary, Dhulkot, Old Nursing Hostel, Palka Vihar, Ambala City",False,,,
502,Haryana,Dispensary,Gurgaon,"ESI Dispensary, No. 2 Plot No. 380-81, Phase 2, Udyog Vihar, Gurgaon",False,,,
503,Haryana,Dispensary,Gurgaon,"ESI Dispensary, No. 1 Near Sharma Restaurant, Gurgaon",False,,,
504,Haryana,Dispensary,Gurgaon,"ESI Dispensary, No. 3 Near Sharma Restaurant, Gurgaon",False,,,
505,Haryana,Dispensary,Jagadhri,"ESI Dispensary, No. 1 & 2, In the part of Civil Hospital, Jagadhari",False,,,
506,Haryana,Dispensary,Jagadhri,"ESI Dispensary, No. 3 & 4, In the part of Civil Hospital, Jagadhari",False,,,
507,Haryana,Dispensary,Yamuna Nagar,"ESI Dispensary, No. 7, Jagadhari Private Building, 66-1319, Modern Colony, Near ITI Park",False,,,
508,Haryana,Dispensary,Panipat,Village Nangal Kheri Sector 29 Near Union Bank Panipat,False,,,
509,Haryana,Dispensary,Bawal,"Opp. Maharaja Place Hotel, near girls Sr Secondary School, Circular Road, Rewari-123401",True,nta.esic.gov.in,ESIC Dispensaries | Employees' State Insurance Corporation,https://nta.esic.gov.in/dispensaries
510,Haryana,Dispensary,Karnal,"Opposite dist court, back side of ashoka cinema, Karnal",False,,,
511,Haryana,Dispensary,Rohtak,"Dispensary Panchdeep Bhawan, Rohtak",False,,,
512,Haryana,Dispensary,Sonipat,"ESI Dispensary, Near Veterinary Hospital, Murthal Sonipat",False,,,
513,Haryana,Dispensary,Panipat,"ESI Dispensary, No. 2, Panipat, H40/41, Industrial Area, Model Town, panipat",False,,,
514,Haryana,Dispensary,Bhiwani,"Dispensary No 04, Sector 21, Ind. Area, Bhiwani",False,,,
515,Haryana,Dispensary,Ambala,"old civil hospital building, Ambala City",False,,,
516,Haryana,Dispensary,Hisar,"ESI Dispensary No. 1, DCM Textile road Hisar(Govt. building)",False,,,
517,Haryana,Dispensary,Faridabad,"ESIC DISPENSORY-NO-6,JAWAHAR COLONY, ON 60 FET ROAD, FARIDABAAD, -121005",False,,,
518,Haryana,Dispensary,Sohna,"ESI dispensary Nuh Road Near Nirankari college, Sohna.",False,,,
519,Haryana,Dispensary,Faridabad,"ESI Dispensary, No. 4, NH-1, Hbd NH-1",False,,,
520,Haryana,Dispensary,Panchkula,"ESIC Dispensary, sec-20, near railway fatak, Panchkula",False,,,
521,Haryana,Dispensary,Bhiwani,"S.M.O I/c ESI Disp No.7, Bhiwani, Mela Ground, Near railway station",False,,,
522,Haryana,Dispensary,Faridabad,"ESI Dispensary, No. 1, Sec-8,Fbd, M.O i/c ESI Dispensary, No. 1 Sec 27 D, Fbd",False,,,
523,Haryana,Dispensary,Hisar,858 railway road near malik hospital hisar,False,,,
524,Haryana,Dispensary,Jind,"H. NO 1634, Urban Estate, Jind",False,,,
525,Haryana,Dispensary,Rewari,"Old BDPO Office Khol, Near Girls Sr Secondary School, Opposite Maharaja Place, Naiwali Choke, Rewari",False,,,
526,Haryana,Dispensary,Faridabad,"ESI Dispensary, No. 3, NH-3, Hbd NEAR MACHLI MARKET, NH-3",False,,,
527,Haryana,Dispensary,Bhiwani,"S.M.O I/c ESI Disp No.7, Bhiwani, Mela Ground, Near railway station",False,,,
528,Haryana,Dispensary,Faridabad,"ESI Dispensary, No. 2, Fbd, M.O i/c ESI Dispensary, no. 2 Sec 19,Fbd",False,,,
529,Haryana,Dispensary,Faridabad,"ESI Dispensary, No. 7, Sec-8, Fbd, M.O i/c ESI Dispensary, No. 1,Fbd",False,,,
530,Haryana,Dispensary,Pinjore,Near Pinjore Garden,False,,,
531,Haryana,Dispensary,Faridabad,"ESI Dispensary, No. 5, Fbd NH-2",False,,,
532,Haryana,Dispensary,Sonipat,"ESI Dispensary, Kacheha Quarter, Sonipat",False,,,
533,Haryana,Dispensary,Dharuhera,"ESI Disp Opp. Tehsil Kaushik Colony, Dharuhera",False,,,
534,Haryana,Dispensary,Samalkha,"Guru ravi Das School, GT Road, Opp Bus Stand Samalkha",False,,,
535,Haryana,Dispensary,Faridabad,"ESI Dispensary, Palwal, Sec 8, Fbd, M.O i/c ESI Dispensary, Palwal new address evolved(New Address:M.O i/c ESI Dispensary, Panchwati Hospital building, Near Panchwati mandir, Palwal)",False,,,
536,Haryana,Dispensary,Kundli,"ESI Dispensary, Main G.T.Road, Kundali Sonipat",True,esic.gov.in,ESIC Dispensaries | Employees' State Insurance Corporation,https://www.esic.gov.in/dispensaries
537,Haryana,Dispensary,Sonipat,"ESI Dispensary, Main G.T Road, Rai Sonipat",False,,,
538,Haryana,Dispensary,Hisar,"In front of HP Cottex, Delhi Road, Mayar Hisar",False,,,
539,Haryana,Dispensary,Hisar,"ESI Dispensary No. 2, DCM Textile road Hisar(Govt. building)",False,,,
540,Haryana,Dispensary,Bahadurgarh,"ESI Dispensary, Near Police Chwoki, Bahadurgarh Sonipat",False,,,
541,Haryana,Dispensary,Manesar,"ESI Dispensary, Manesar at Kasan Village",False,,,
542,Haryana,Dispensary,Yamuna Nagar,"ESI Dispensary, no. 5, Jagadhari( Private Building) E-25 Paper Mill Building, YNR",False,,,
543,Haryana,Dispensary,Hisar,"90 w Model Town, near Jindal Chowk, Hisar(New Address-ESIC dispensary front of Dainik Jagran Press, Watertak Overhead Industrial area Delhi road",False,,,
544,Haryana,Dispensary,Yamuna Nagar,"ESI Dispensary, no. 6, Jagadhari(Private Building) Near Gurudwara, Old Hamida YNR",False,,,
545,Haryana,Dispensary,Faridabad,"ESI Dispensary, Tigaon, Fbd, M.O i/c ESI Dispensary, Tigaon Fbd",False,,,
546,Haryana,Dispensary,Bahadurgarh,"H. No. 483, Sector 6, Bahadurgarh",False,,,
547,Haryana,Dispensary,Sampla,"Opp. Rly Record, Near Byepass, Sampla(New Address-ESI Dispensary, Opp Police station Sampla, Haryana)",False,,,
548,Haryana,Dispensary,Sirsa,"H. No. 13/1112, Shiva Sweets Street, VIL. Kahirpur, Sirsa",False,,,
549,Haryana,Dispensary,Faridabad,"ESI Dispensary, Sec-22/55, H.No.76,Sec-22, Near Mini Sweet Corner, Fbd.",False,,,
550,Haryana,Dispensary,Ballabhgarh,"ESI Dispensary, Ballabhgarh, H.No. 2748, Sec-2, Haryana",False,,,
551,Haryana,Dispensary,Faridabad,"ESI, Disp., IMT, Faridabad",False,,,
552,Haryana,Dispensary,Sonipat,"ESI, Disp., Barahi, Sonipat",False,,,
553,Haryana,Dispensary,Gurgaon,"H. No. 88, Near Subhash Chowk, Daronia gali Islampur, Gurgaon",False,,,
554,Haryana,Dispensary,Gurgaon,"Running with Kanhai Dispensary H. No. 88, Near Subhash Chowk, Daronia Gali Islampur, Gurgaon",False,,,
555,Haryana,Dispensary,Kherki Daula,"Ajay Residency Hotel, Near toll Plaza, Kherkidaula",False,,,
556,Haryana,Dispensary,Gurgaon,"ESI Disp, Sector-37, Gurgaon",False,,,
557,Haryana,Dispensary,Gurgaon,"C/o Rishi Prakash Mehra, Near Starus School, Vill-Dunda, Gurgaon",False,,,
558,Haryana,Dispensary,Gurgaon,"701, Ward no.3, Singhanoke Narawal, Gurgaon",False,,,
559,Haryana,Dispensary,Palwal,"Chhaonla Road, Near OBC Bank, Prithla, Palwal",False,,,
560,Haryana,Dispensary,Jagadhri,"ESI Disp., No.8, Jagadhri",False,,,
561,Haryana,Dispensary,Jagadhri,"ESI Disp., II, Jagadhri",False,,,
562,Haryana,Dispensary,Bahadurgarh,"Badali Road, Opp. Mela Ground, Bahadurgarh",False,,,
563,Haryana,Dispensary,Bahadurgarh,"H.No 375, Gali No 5, Netaji Ngar, Nehru Nehri Road, Bahadurgarh",True,latlong.net,"ESI Dispensary, Bahadurgarh Map Location - Bahadurgarh, Haryana - LatLong",https://www.latlong.net/poi/esi-dispensary-bahadurgarh-391203
564,Haryana,Dispensary,Bhiwani,"Gram Panchayat Building, Vill - Khanak, Bhiwani",False,,,
565,Haryana,Dispensary,Gurgaon,"ESI Disp, Daultabad, Gurgaon",False,,,
566,Haryana,Dispensary,Gurgaon,"ESI Disp, Basai Road, Gurgaon",False,,,
567,Haryana,Dispensary,Gurgaon,"ESI Disp, Palam Vihar, Gurgaon",False,,,
568,Haryana,Dispensary,Gurgaon,"ESI Disp, Kadipur, Gurgaon",False,,,
569,Haryana,Dispensary,Gurgaon,"ESI Disp, New Manesar, Gurgaon",False,,,
570,Haryana,Dispensary,Gurgaon,"ESI Disp, New Dharuhera, Gurgaon",False,,,
571,Haryana,Dispensary,Rewari,Running ESI Disp. Rewari,False,,,
572,Haryana,Branch Office,Ambala,"ESI Corporation, 789, Jeevan Nagar, Model Town, Ambala City",False,,,
573,Haryana,Branch Office,Faridabad,"NH5, NIT",False,,,
574,Haryana,Branch Office,Faridabad,"Old Address: Plot No. 211, Sector-23 FARIDABAD New Address: Branch Office, ESI Corporation, House No-28D, 1st Floor, Sector-23-24, Main Road, Opp. SPL Factory, Faridabad, Haryana",False,,,
575,Haryana,Branch Office,Faridabad,"Sector 27D, Branch Office",False,,,
576,Haryana,Branch Office,Faridabad,"Sector 8, Faridabad",False,,,
577,Haryana,Branch Office,Gurgaon,Branch Off Near Civil Lines,False,,,
578,Haryana,Branch Office,Gurgaon,Branch Off Dundahera,False,,,
579,Haryana,Branch Office,Manesar,"Behind Bhishm mandir, Manesar, Gurgaon( New Address-NH-8, Manesar, Near NSG Gate)",False,,,
580,Haryana,Branch Office,Panipat,"Near Main Post office, Bholi Stand, Tilona Pani, Panipat(New address-House 100, Adarsh Nagar, Near Anand Hospital, Near Main Post office, Panipat)",False,,,
581,Haryana,Branch Office,Bahadurgarh,"Near HDFC Bank, Bahadurgarh",False,,,
582,Haryana,Branch Office,Hisar,"Opp. Haryana Tin Factory IDCHISSAR(nw address-C/O ESIS diagnostic center, Disp no.1, Near Dainik Jagran Office, Hisar)",False,,,
583,Haryana,Branch Office,Pinjore,"Plot No. 308, Phase-1, Indtl Area, Panchkula, Haryana",False,,,
584,Haryana,Branch Office,Rai,"Main G.T Road, Rai",False,,,
585,Haryana,Branch Office,Rohtak,"BO, Panchdeep Bhawan, Rohtak",False,,,
586,Haryana,Branch Office,Bhiwani,"ESIC Branch Office Near Raja Resharant hansi road, Bhiwani",False,,,
587,Haryana,Branch Office,Dharuhera,"142 A, HIG Housing Board Colony, Sector 6 DHARUHERA (REWARI)",False,,,
588,Haryana,Branch Office,Sonipat,"ESI Branch office, Near Kalu Pur Chungi",False,,,
589,Haryana,Branch Office,Faridabad,"16/6 Mathura Road, Dpk jewals, Rajiv Chowk, fbd",True,esic.gov.in,ESIC Branch Offices | Employees' State Insurance Corporation,https://esic.gov.in/branchs/index/
590,Haryana,Branch Office,Jagadhri,Inside ESI Hospital Jagadhari,False,,,
593,HP,Hospital,Parwanoo,ESI Hospital Parwanoo,False,,,
594,HP,Hospital,Baddi,ESIC Katha Hospital,False,,,
595,HP,Hospital,Hp,"NALAGARH, SOLAN DISTT",False,,,
596,HP,Hospital,Gagret,"ESI Hospital Gagret, PO Gagret, Distt-Una, (HP)-177201",False,,,
597,HP,Dispensary,Mehatpur,ESI Dispensary Mehatpur,False,,,
598,HP,Dispensary,Baddi,ESI Dispensary Baddi,False,,,
599,HP,Dispensary,Paonta Sahib 1,ESI Dis.Gondpur,False,,,
600,HP,Dispensary,Kalaamb,ESI. DIS. Kalaamb,False,,,
601,HP,Dispensary,Jabli,ESI Dis Jabli,False,,,
602,HP,Dispensary,Shimla,ESI Dis Shimla,False,,,
603,HP,Dispensary,Barotiwala,ESI Dis Barotiwala,False,,,
604,HP,Dispensary,Paonta Sahib,"ESI Dispensary, Malwa Cotton Mills, Patton CHAMBAGHAT, SOLAN DISTT(ESIC Disp., Near",False,,,
605,HP,Dispensary,Chambaghat,"DIC and HFCL office, CHAMBAGHAT Distt.SOLAN",False,,,
606,HP,Dispensary,Nalagarh,"NALAGARH, SOLAN DISTT",False,,,
607,HP,Dispensary,Tahliwal,ESI Dispensary Tahliwal Distt. Una 174507 Himachal Pradesh.,False,,,
608,HP,Dispensary,Kasauli,"ESIC Dispensary (CHC) Kasauli, Distt- Solan, 173204",False,,,
609,HP,Dispensary,Darlaghat,"ESIC Dispensary (CHC) Darlaghat, Distt- Solan, 171102",False,,,
610,HP,Dispensary,Panjgain,"ESIC Dispensary (PHC) Panjgain, Teh- Sadar, Distt- Bilaspur, 174012",False,,,
611,HP,Dispensary,Sansarpur,"ESIC Dispensary (PHC) Sansarpur Terrace, Distt- Kangra, Dharamshala 176501",False,,,
612,HP,Dispensary,Shoghi,"ESI Dispensary, Shoghi, Teh & Distt. Shimla, HP-171219",False,,,
613,HP,Branch Office,Baddi,ESIC BO Baddi,False,,,
614,HP,Branch Office,Mandi,ESIC BO Nerchowk,False,,,
615,HP,Branch Office,Mehatpur,ESIC BO Mehatpur,False,,,
616,HP,Branch Office,Kalaamb,ESIC BO Kalaamb,False,,,
617,HP,Branch Office,Paonta Sahib,BO Panta Sahib,True,mcpatna.esic.gov.in,ESIC Branch Offices | Employees' State Insurance Corporation,https://mcpatna.esic.gov.in/branchs/index/page:15
618,HP,Branch Office,Nalagarh,BO Nalagarh,False,,,
619,HP,Branch Office,Parwanoo,BO Parwanoo,False,,,
624,J&K,Hospital,Jammu,"ESIC MODEL HOSPITAL, SIDCO INDUSTRIAL COMPLEX BARI BRAHMANA, JAMMU-181133",False,,,
625,J&K,Dispensary,Kathua,"ESI MDDC, RAMNAGAR COLONY, OPP. CTM GATE No 7, NH-1A KATHUA, J&K 184102",False,,,
626,J&K,Dispensary,Srinagar,"ESIC Dispensary, SIDCO INDUSTRIAL ESTATE (ME), Zainakote, Srinagar (State)",False,,,
627,J&K,Dispensary,Jammu,"SIDCO Commercial Complex, BARI BRAHMANA, JAMMU",False,,,
628,J&K,Dispensary,Jammu,JMC 1065 Jawahar Nagar Talab Tillo Jammu (180002),False,,,
629,J&K,Dispensary,Jammu,"Industrial estate, Digiana, Jammu",False,,,
630,J&K,Dispensary,Srinagar,"ESIC Dispensary, NEAR J& K BANK, Khunmoh, Srinagar (State)",False,,,
631,J&K,Dispensary,Srinagar,"SIDCO INDUSTRIAL ESTATE, BAGH-I-ALI MARDAN KHAN, SRINAGAR",False,,,
632,J&K,Dispensary,J&K,"ESIC Dispensary, Kathua (State)",False,,,
633,J&K,Dispensary,Srinagar,"ESI Dispensary RANGRETH, SIDCO Ind. Complex, SRINAGAR",False,,,
634,J&K,Branch Office,Jammu,"House no. 312, Sector 1, Sanjay Nagar Jammu,",False,,,
635,J&K,Branch Office,Kathua,"Near Chenab Textiles Mills on National Highway, Kathua",False,,,
636,J&K,Branch Office,Srinagar,"old Barzulla Road, Near National Automobiles, Srinagar",False,,,
639,Jharkhand,Hospital,Namkum,"MS, ESIC Model Hospital, Namkum, Ranchi - 834010",False,,,
640,Jharkhand,Hospital,Jamshedpur,"MS, ESIC Model Hospital, Sardiha, Adityapur, Saraikela, Kharsawan - 831013",False,,,
641,Jharkhand,Hospital,Dhanbad,"M.S, ESIC Hospital, Maithan, Dhanbad",False,,,
642,Jharkhand,Dispensary,Mango,"Mango ESI Dispensary, Road No.4, Jawahar Nagar, Maango, JSR-831012",False,,,
643,Jharkhand,Dispensary,Jasidih,"IMO In-charge, ESI Dispensary, Anand Bhawan, Koiridih colony, Jasidih, Deoghar-814142",False,,,
644,Jharkhand,Dispensary,Gobindpur,"ESI Dispensary Gobindpur, M.I. Complex, Near Volvo Showroom, NH-32, Gobindpur, Dhanbad, Pin - 828109",False,,,
645,Jharkhand,Dispensary,Dhanbad,"MOI, ESI Dispensary, Opp Balm Mandir, Jora Phatak Road, Dhanbad",False,,,
646,Jharkhand,Dispensary,Maithan,"MOI, ESI Dispensary, Kumardhubi P.O-Saraspahari Maithon, Dhanbad",False,,,
647,Jharkhand,Dispensary,Ranchi,"Gurudwara Road Hatia, Tupudana, Ranchi-834003",False,,,
648,Jharkhand,Dispensary,Giridih,"ESIC Dispensary, Shanti Bhawan, SBI Street, Giridih",False,,,
649,Jharkhand,Dispensary,Ramgarh,"MOI, ESI Dispensary, Kalavoni Complex Thana Chowk/281, Ramgarh Cantt, Ramgarh - 829117",True,esic.gov.in,ESIC Dispensaries | Employees' State Insurance Corporation,https://www.esic.gov.in/dispensaries
650,Jharkhand,Dispensary,Jamshedpur,"ESI Dispensary Adityapur, Sridungri, Infront of BSNL Office, Tata-Kandra Main Road, P.S+P.O Adityapur, Dist- Saraikela Kharsawan",False,,,
651,Jharkhand,Dispensary,Jamshedpur,"MOI, ESI Dispensary, Mehatu Para Road, Near Kali Mandir, Jugsalai, Jamshedpur",False,,,
652,Jharkhand,Dispensary,Jamshedpur,"ESI Dispensary, Seva Sadan, Gora Bhata, Sakchi, Jamshedpur",False,,,
653,Jharkhand,Dispensary,Saraikela,"ESIC Dispensary, Gamharia, HP Bhawan, Moti Nagar, RARA Gamharia, Near Block Office Gamharia, Saraikela Kharsawan-832108",False,,,
654,Jharkhand,Dispensary,Koderma,"Jhumri Tilaiya, Koderma (N/A)",False,,,
655,Jharkhand,Dispensary,Ranchi,"MOI, ESI Dispensary, Sector IV, Dhurwa, Ranchi 834004",False,,,
656,Jharkhand,Dispensary,Ranchi,"Mani Complex, 18 Old HB Road, Shanti Nagar, Kokar, Ranchi",False,,,
657,Jharkhand,Dispensary,Ranchi,"MOI, ESI Dispensary, Tati Silway, EFF Factory Campus, Ranchi-835103",False,,,
658,Jharkhand,Dispensary,Bokaro,"MOI, ESI Dispensary, 701, Gari Cooperative colony, P.O Sivandih, Bokaro-827010",False,,,
659,Jharkhand,Dispensary,Madhupur,"ESIC Dispensary Garna Opposite Madhupur Block Office, Madhupur",False,,,
660,Jharkhand,Dispensary,Dhanbad,ESI Dispensary Nirsa Jamtara Road Sindori more Road Dhanbad,False,,,
661,Jharkhand,Branch Office,Bokaro,"ESI Corporation, 1st Floor, Raj Laxmi Tower, Bye Pass Road, Chas, Bokaro-827013",False,,,
662,Jharkhand,Branch Office,Jamshedpur,"ESIC Branch, Opp BSNL Exchange Office, Tata-Kandra Road, Adityapur, Jamshedpur.",False,,,
663,Jharkhand,Branch Office,Jasidih,"ESIC Branch Office, Mahanand Vatika, Upper Bilasi Town, Near, Amantran Vatika, Deoghar, Jharkhand-814113",False,,,
664,Jharkhand,Branch Office,Giridih,"near vishwanath nursing home barmasia shital ghat road,giridih-815301",False,,,
665,Jharkhand,Branch Office,Golmuri,"ESI Corporation, 4 Shop Area, Lakhbir Complex, Kalibari Road, Namda Basti, Golmuri, Jamshedpur-831003",False,,,
666,Jharkhand,Branch Office,Dhanbad,"MIG B-94, Second Floor, Housing Board Colony, Bartanr, Dhanbad - 826001",False,,,
667,Jharkhand,Branch Office,Jhumri Tilaiya,"H/O: Sh Chhotu Modi, Near Old Bus Stand, Jhumri Tilaiya,",False,,,
668,Jharkhand,Branch Office,Ranchi,"ESIC Branch Office, Many Complex, 2nd old HB Road, Gharatoli, Kokar, Ranchi",False,,,
669,Jharkhand,Branch Office,Kumardhubi,"ESI Corporation, Nehru Road, Teliadih, Post-Chirkunda, Kumardhubi",False,,,
670,Jharkhand,Branch Office,Nirsa,"ESI Corporation, Jamtara Road, Sindri More, Nirsa, Dhanbad-828205",False,,,
671,Jharkhand,Branch Office,Ramgarh,"ESI Corporation, Opp. Kesar Petrol Pump, NH-33, Sarai Ramgarh cantt, Dist- Ramgarh- 829122",False,,,
681,Kerala,Hospital,Thrissur,"Olarikkara, Thrissur-680012",False,,,
682,Kerala,Hospital,Athani,"Peringandoor [P.O], Mulankunnathukavu, Thrissur",False,,,
683,Kerala,Hospital,Palakkad,Jainamedu Palakkad-678012,False,,,
684,Kerala,Hospital,Ernakulam,"Pathalam Junction, Udyogamandal, Ernakulam-683501",False,,,
685,Kerala,Hospital,Peroorkada,"ESI Dispensary Neyyattinkara, Mangamury Junction, Poovar Road, Neyyattinkara(PO), Trivandrum-695121",True,yappe.in,Employee's State Insurance Dispensary - Hospital - Neyyattinkara ...,https://yappe.in/kerala/neyyattinkara/employee-s-state-insurance-dispensary/793370
686,Kerala,Hospital,Ernakulam,"ESI Hospital, Near North Railway Station, Ernakulam-682018",False,,,
687,Kerala,Hospital,Kollam,"1st&2nd floor, St. Thomas Shopping Complex, Cross Junction, Near Shankar's Hospital, Kadappakkada",False,,,
688,Kerala,Hospital,Feroke,"ESI HOSPITAL FEROKE, PO FEROKE KOZHIKODE 673631",False,,,
689,Kerala,Hospital,Kannur,"ESI HOSPITAL THOTTADA, THOTTADA P.O. KANNUR 670007",False,,,
690,Kerala,Hospital,Alappuzha,"ESI Hospital, Thiruvampadi P.O, Alappuzha 688002",False,,,
691,Kerala,Hospital,Ezhukone,"ESIC Hospital, Cheerankavou, Ezhukone, Kollam",False,,,
692,Kerala,Hospital,Vadavathur,"ESI Hospital, Vadavathur, Vadavathur (P.O), Kottayam",False,,,
693,Kerala,Hospital,Parippally,"ESI Hospital, Parippuram, Parippally, Kollam 691574",False,,,
694,Kerala,Dispensary,Thrissur,"ESI Dispensary, Kodungalloor Road, Irinjalakuda P.O., Thrissur-680121",False,,,
695,Kerala,Dispensary,Thrissur,"ESI Dispensary, Alagappanagar P.O-680302",False,,,
696,Kerala,Dispensary,Chalakudy,"ESI Dispensary, Market Road, Chalakudy P.O 680307",False,,,
697,Kerala,Dispensary,Irinjalakuda,"ESI Dispensary, Irinjalakuda, Near LIC Office, Irinjalakuda P.O. PIN -680128",False,,,
698,Kerala,Dispensary,Irinjalakuda,"ESI Dispensary, Near Primary Health Centre, Avur PO, Kattoor (Via) PIN-680683",False,,,
699,Kerala,Dispensary,Kunnamkulam,"ESI Dispensary, Near Popular Showroom, Kunnamkulam, Kanippayoor, Thrissur - 680517",False,,,
700,Kerala,Dispensary,Thrissur,"ESI Dispensary, Karuvannur, Cherraalam Stop, Karavannur P.O., PIN 680711",False,,,
701,Kerala,Dispensary,Chalakudy,"ESI Dispensary, Near Railway Gate, Koratty 680308",False,,,
702,Kerala,Dispensary,Athani,"ESI Dispensary, Wadakkancherry, Kunnamkalam Road, Kumaranellur P.O, Thrissur - 680590",False,,,
703,Kerala,Dispensary,Thrissur,"ESI Dispensary, Kuttanellur, Inside ESIC Quarters, Block No 26, Kuttanellur P.O, Thrissur - 680014",False,,,
704,Kerala,Dispensary,Athani,"ESI Dispensary, Mulamkunnathukavu, Near Medical College, Peringandoor P.O, Thrissur - 680581",False,,,
705,Kerala,Dispensary,Thrissur,"ESI Dispensary, Near ESI Hospital, Pullazhi, Olarikkara P.O, Thrissur - 680012",False,,,
706,Kerala,Dispensary,Thrissur,"ESI Dispensary, Near KSEB Office, Ollur P.O, Thrissur - 680306",False,,,
707,Kerala,Dispensary,Mala,"ESI Dispensary, Mala, Near KSRTC Bus Stand, PO Mala Pallipuram - PIN 680732",False,,,
708,Kerala,Dispensary,Thrissur,"ESI Dispensary, Poonkunnam, Opp. Sreerama Temple, Thrissur - 680002",False,,,
709,Kerala,Dispensary,Chittor,"ESI Dispensary, Chittoor, Post Office Junction, Opp. SBT ATM Centre, Chittoor P.O, PIN 678101",False,,,
710,Kerala,Dispensary,Walayar,"ESI Dispensary, Walayar, Velanthavalam Road, Chandrapuram P.O, PIN-678621",False,,,
711,Kerala,Dispensary,Palakkad,"ESI Dispensary, Palakkad, Jainamedu P.O. 678012",False,,,
712,Kerala,Dispensary,Ottapalam,"ESI Dispensary, Near Chunanghur Temple, Ottapalam, 679101",True,nta.esic.gov.in,ESIC Dispensaries | Employees' State Insurance Corporation,https://nta.esic.gov.in/dispensaries
713,Kerala,Dispensary,Parali,"ESI Dispensary, Chakkunthara Bus Stop, Parali P.O, Pin - 678612",False,,,
714,Kerala,Dispensary,Kanjikode,"ESI Dispensary, Kanjikode, Kanjikode West, Sakthinagar PIN 678623",False,,,
715,Kerala,Dispensary,Kerala,"ESI Dispensary, Kulappully Junction, N S Press, Shornur, 679121",False,,,
716,Kerala,Dispensary,Kottakal,"Esi Dispensary Kottakkal, Kottakkal Road, Near Mini Industrial, Kottakkal (P.O) PIN-676503",False,,,
717,Kerala,Dispensary,Kuttipuram,"Esi Dispensary Kuttippuram, Near Kuttippuram Bus-stand, Panchayath Building, Kuttippuram (P.O) PIN-679571",False,,,
718,Kerala,Dispensary,Malappuram,"Esi Dispensary Haiyarpalli, Malappuram (P.O) PIN 676510",False,,,
719,Kerala,Dispensary,Nilambur,"Esi Dispensary, Nilambur, Kovilakam Road, Nilambur, PIN - 679329",False,,,
720,Kerala,Dispensary,Aroor,"St Augustinous Church Building Bypass Junction, Aroor",False,,,
721,Kerala,Dispensary,Alwaye,"Aluva No.1, Near BSNL Exchange, Alwaye Ernakulam-683101",False,,,
722,Kerala,Dispensary,Ernakulam,"Aluva No.2, Near BSNL Exchange, Alwaye Ernakulam-683101",False,,,
723,Kerala,Dispensary,Angamaly,"Near Government Hospital, Angamaly P.O 683572, Angamaly, Ernakulam Kerala India",False,,,
724,Kerala,Dispensary,Angamaly,"Opposite Indian Bank, Chengamanad P.O, Athani Ernakulam 683578",False,,,
725,Kerala,Dispensary,Ernakulam,"Near Binanipuram Post Office, Edayar, Binanipuram P.O, Ernakulam 683502",False,,,
726,Kerala,Dispensary,Ernakulam,"Edappally, Pookkattupadi Road, Near Thrikkakara Temple, Kochi University P.O, Ernakulam 682022",False,,,
727,Kerala,Dispensary,Kakkanad,"ESI Dispensary, CSEZ, Kakkanad, Ernakulam-682037",False,,,
728,Kerala,Dispensary,Kalamassery,"DOOR NO. XI/521, CHANGAMPUZHA NAGAR P.O, PATHADIPALAM, Kalamassery ERNAKULAM 682034",False,,,
729,Kerala,Dispensary,Thripunithura,"Vadavukode Farmers Coop Bank Building, Ambalameda, Karimugal, Brahmapuram P.O, Ernakulam",False,,,
730,Kerala,Dispensary,Paravur,"ESI Dispensary, Kunnapilly house, Near Government Hospital & ITC, Koonammavu P.O, Ernakulam",False,,,
731,Kerala,Dispensary,Vazhakulam,"N.Vazhakulam, Near Vazhakulam Grama Panchayath, Marampilly P.O, Ernakulam 683107",False,,,
732,Kerala,Dispensary,Njarakkal,"ESI DISPENSARY NJARAKKAL, NEAR BSNL BUILDING, THULAPARAMBU ROAD, NJARAKKAL P.O, PIN 682505",False,,,
733,Kerala,Dispensary,Paravur,"Next to Bank of India, Bank of India Building, Market Road, North Paravoor, Ernakulam",False,,,
734,Kerala,Dispensary,Perumbavoor,"ESI Dispensary, Near Seemas Textiles, MC Road, Perumbavoor Ernakulam - 683542",False,,,
735,Kerala,Dispensary,Thripunithura,"ESI Dispensary, Next to AR Camp, Hill Palace P.O, Thripunithura, Ernakulam - 682301",False,,,
736,Kerala,Dispensary,Ernakulam,"ESI Dispensary, Udyogamandal P.O, Ernakulam 683501",False,,,
737,Kerala,Dispensary,Thodupuzha,"Callal Shopping Complex, Near Private Bus Stand, Pala Road, Thodupuzha Idukki 685584",False,,,
738,Kerala,Dispensary,Muvattupuzha,"Civil Station Building, Mudavoor P.O, Muvattupuzha Ernakulam",True,healthdial.com,"ESI Dispensary, Muvattupuzha - Clinic in Muvattupuzha | HealthDial",https://healthdial.com/muvattupuzha/esi-dispensary-muvattupuzha-kerala
739,Kerala,Dispensary,Attingal,"ESI Dispensary Attingal, Kizhuvilam (PO), Mamom, Attingal, Trivandrum 695104",False,,,
740,Kerala,Dispensary,Kazhakoottam,"ESI Dispensary Kazhakoottam, Kazhakoottam (PO) Trivandrum 695582",False,,,
